,losses,errors
472,0.3893013000488281,24.0
473,0.25796040892601013,16.0
474,0.18506011366844177,11.0
475,0.21337273716926575,14.0
476,0.37518981099128723,18.0
477,0.3032419681549072,19.0
478,0.3502638339996338,22.0
479,0.24379515647888184,14.0
480,0.1574382781982422,5.0
481,0.18656596541404724,11.0
482,0.2568107843399048,15.0
483,0.21295291185379028,12.0
484,0.2748119831085205,18.0
485,0.2155216932296753,13.0
486,0.3224993348121643,18.0
487,0.22730138897895813,13.0
488,0.24554502964019775,16.0
489,0.20244961977005005,7.0
490,0.2380925565958023,15.0
491,0.26596418023109436,16.0
492,0.3427886664867401,19.0
493,0.1676398366689682,8.0
494,0.20570215582847595,11.0
495,0.3924226462841034,20.0
496,0.33339202404022217,20.0
497,0.36883091926574707,20.0
498,0.2750189006328583,13.0
499,0.3581593632698059,19.0
500,0.24877044558525085,16.0
501,0.3964996039867401,24.0
502,0.19038036465644836,9.0
503,0.26365768909454346,16.0
504,0.21371693909168243,10.0
505,0.2610979676246643,14.0
506,0.20735274255275726,13.0
507,0.34169432520866394,20.0
508,0.38061457872390747,22.0
509,0.2821616530418396,21.0
510,0.24524527788162231,15.0
511,0.3253721594810486,23.0
512,0.3405536115169525,23.0
513,0.3566631078720093,18.0
514,0.26600661873817444,16.0
515,0.38052642345428467,25.0
516,0.2610089182853699,13.0
517,0.2181965559720993,11.0
518,0.36934447288513184,19.0
519,0.19832655787467957,9.0
520,0.2951994240283966,20.0
521,0.400907039642334,22.0
522,0.3215338885784149,19.0
523,0.25162947177886963,15.0
524,0.2583639621734619,15.0
525,0.2926262319087982,17.0
526,0.17605586349964142,6.0
527,0.38029447197914124,22.0
528,0.2619541585445404,14.0
529,0.346437007188797,23.0
530,0.3007492125034332,16.0
531,0.259548544883728,16.0
532,0.21553374826908112,13.0
533,0.2057325541973114,11.0
534,0.2555006146430969,14.0
535,0.3124418556690216,17.0
536,0.35510244965553284,20.0
537,0.21093696355819702,11.0
538,0.3177148103713989,20.0
539,0.322232186794281,19.0
540,0.20051997900009155,9.0
541,0.2688353657722473,17.0
542,0.16588859260082245,6.0
543,0.19705501198768616,9.0
544,0.24271200597286224,16.0
545,0.3223213851451874,19.0
546,0.3092420995235443,19.0
547,0.2913796305656433,19.0
548,0.3051226735115051,18.0
549,0.343922883272171,19.0
550,0.17901402711868286,12.0
551,0.35951757431030273,19.0
552,0.39970192313194275,17.0
553,0.21428199112415314,14.0
554,0.27140194177627563,15.0
555,0.31104224920272827,20.0
556,0.36476925015449524,22.0
557,0.30208924412727356,17.0
558,0.23083461821079254,14.0
559,0.2872743010520935,19.0
560,0.2391044795513153,12.0
561,0.2265290915966034,12.0
562,0.2523666024208069,14.0
563,0.3329909145832062,21.0
564,0.2572047710418701,16.0
565,0.2327663004398346,14.0
566,0.23394347727298737,14.0
567,0.27754127979278564,21.0
568,0.26035550236701965,14.0
569,0.37529677152633667,21.0
570,0.2910844683647156,22.0
571,0.2081248164176941,15.0
572,0.20814427733421326,12.0
573,0.21841710805892944,13.0
574,0.2730700969696045,16.0
575,0.22291600704193115,13.0
576,0.20381176471710205,10.0
577,0.2577354609966278,17.0
578,0.2335398644208908,14.0
579,0.31601327657699585,15.0
580,0.1916762888431549,10.0
581,0.22638225555419922,13.0
582,0.21252551674842834,10.0
583,0.2045123279094696,13.0
584,0.22719615697860718,13.0
585,0.2143237590789795,12.0
586,0.2374700903892517,13.0
587,0.28904783725738525,14.0
588,0.24036447703838348,13.0
589,0.1921616494655609,12.0
590,0.15236788988113403,7.0
591,0.22158926725387573,10.0
592,0.30841439962387085,18.0
593,0.2643648386001587,16.0
594,0.25962942838668823,15.0
595,0.24160853028297424,13.0
596,0.27685150504112244,18.0
597,0.2485765814781189,12.0
598,0.31372156739234924,16.0
599,0.2199384868144989,14.0
600,0.2737487256526947,15.0
601,0.40932780504226685,20.0
602,0.4277235269546509,21.0
603,0.2036987692117691,11.0
604,0.16815300285816193,7.0
605,0.18895554542541504,8.0
606,0.41648420691490173,25.0
607,0.2166898250579834,13.0
608,0.28661423921585083,13.0
609,0.29519838094711304,18.0
610,0.1960383951663971,10.0
611,0.3447519540786743,22.0
612,0.2293475717306137,12.0
613,0.252783864736557,17.0
614,0.23832279443740845,14.0
615,0.22365307807922363,12.0
616,0.300815224647522,20.0
617,0.18272048234939575,10.0
618,0.2907789349555969,15.0
619,0.22866779565811157,12.0
620,0.2549343705177307,13.0
621,0.2357403188943863,13.0
622,0.2046661227941513,10.0
623,0.19334304332733154,11.0
624,0.28817054629325867,14.0
625,0.31076735258102417,19.0
626,0.21903300285339355,12.0
627,0.1923181265592575,14.0
628,0.22651895880699158,10.0
629,0.26970919966697693,14.0
630,0.3348904848098755,17.0
631,0.3358575105667114,18.0
632,0.36849236488342285,20.0
633,0.21483629941940308,15.0
634,0.20694348216056824,12.0
635,0.35447803139686584,21.0
636,0.23953881859779358,15.0
637,0.21881428360939026,12.0
638,0.2252642661333084,12.0
639,0.30284643173217773,19.0
640,0.2577826678752899,16.0
641,0.2353399097919464,13.0
642,0.29977622628211975,16.0
643,0.17545278370380402,10.0
644,0.22669625282287598,14.0
645,0.23248589038848877,17.0
646,0.27043992280960083,17.0
647,0.35740286111831665,22.0
648,0.20444412529468536,10.0
649,0.33060401678085327,19.0
650,0.16525429487228394,8.0
651,0.27130743861198425,18.0
652,0.16471898555755615,9.0
653,0.6674820780754089,29.0
654,0.36688488721847534,20.0
655,0.21569904685020447,11.0
656,0.18620210886001587,10.0
657,0.31852468848228455,19.0
658,0.19710484147071838,9.0
659,0.3243243098258972,19.0
660,0.22640782594680786,14.0
661,0.2659613788127899,18.0
662,0.2789846360683441,19.0
663,0.23723046481609344,14.0
664,0.2612227201461792,14.0
665,0.19473138451576233,11.0
666,0.2625892460346222,13.0
667,0.26700881123542786,16.0
668,0.2476675659418106,16.0
669,0.37774837017059326,23.0
670,0.2367382049560547,16.0
671,0.23223242163658142,13.0
672,0.35125166177749634,19.0
673,0.3108724057674408,18.0
674,0.33123141527175903,20.0
675,0.4407920837402344,22.0
676,0.24106088280677795,15.0
677,0.349214643239975,19.0
678,0.20994146168231964,10.0
679,0.20459318161010742,11.0
680,0.22855399549007416,12.0
681,0.3056176006793976,14.0
682,0.26838722825050354,17.0
683,0.21548907458782196,10.0
684,0.3853414058685303,22.0
685,0.21458977460861206,10.0
686,0.17980153858661652,9.0
687,0.29676443338394165,20.0
688,0.20697374641895294,11.0
689,0.21241295337677002,13.0
690,0.34094858169555664,18.0
691,0.33295828104019165,19.0
692,0.1782071888446808,9.0
693,0.24999895691871643,15.0
694,0.21564772725105286,13.0
695,0.2954964339733124,17.0
696,0.3092772960662842,18.0
697,0.17365434765815735,8.0
698,0.3933287262916565,19.0
699,0.2197932004928589,9.0
700,0.3478926122188568,21.0
701,0.20891334116458893,11.0
702,0.22870872914791107,13.0
703,0.19284185767173767,11.0
704,0.35803401470184326,19.0
705,0.2785089910030365,15.0
706,0.2116083800792694,12.0
707,0.19669455289840698,11.0
708,0.20183782279491425,13.0
709,0.32693615555763245,20.0
710,0.20498871803283691,11.0
711,0.3624798655509949,19.0
712,0.2641323208808899,16.0
713,0.26672232151031494,18.0
714,0.3641101121902466,24.0
715,0.3086695075035095,16.0
716,0.2098897099494934,13.0
717,0.2806956171989441,16.0
718,0.21962900459766388,13.0
719,0.15792319178581238,5.0
720,0.19233085215091705,11.0
721,0.17817974090576172,10.0
722,0.2458488792181015,15.0
723,0.2544440031051636,13.0
724,0.28726333379745483,17.0
725,0.2869500517845154,14.0
726,0.251171350479126,14.0
727,0.36377981305122375,21.0
728,0.24180515110492706,16.0
729,0.24638953804969788,14.0
730,0.43056344985961914,25.0
731,0.28245386481285095,17.0
732,0.2525082230567932,14.0
733,0.2840689420700073,18.0
734,0.20002101361751556,12.0
735,0.2784092426300049,16.0
736,0.20089663565158844,12.0
737,0.1927754431962967,12.0
738,0.26119473576545715,16.0
739,0.29995858669281006,15.0
740,0.34069162607192993,21.0
741,0.29203367233276367,19.0
742,0.2428768128156662,14.0
743,0.26017990708351135,16.0
744,0.3211183249950409,19.0
745,0.27742916345596313,15.0
746,0.19686220586299896,9.0
747,0.33443334698677063,19.0
748,0.23724579811096191,13.0
749,0.25881004333496094,15.0
750,0.18971991539001465,8.0
751,0.1936185508966446,10.0
752,0.36253121495246887,20.0
753,0.2430177927017212,14.0
754,0.26069876551628113,16.0
755,0.3713129162788391,16.0
756,0.24469809234142303,15.0
757,0.205190971493721,13.0
758,0.2385759800672531,15.0
759,0.19138586521148682,9.0
760,0.18710355460643768,10.0
761,0.1809760332107544,10.0
762,0.20299573242664337,10.0
763,0.4171698987483978,24.0
764,0.2565520703792572,14.0
765,0.3513825535774231,15.0
766,0.17991703748703003,10.0
767,0.19479836523532867,10.0
768,0.2477862387895584,15.0
769,0.2711014151573181,13.0
770,0.42180898785591125,18.0
771,0.2753904461860657,18.0
772,0.2274400293827057,11.0
773,0.31816336512565613,20.0
774,0.3290214538574219,20.0
775,0.278913676738739,19.0
776,0.1904912292957306,13.0
777,0.32535994052886963,18.0
778,0.3393137753009796,18.0
779,0.23397481441497803,15.0
780,0.26799649000167847,16.0
781,0.29025426506996155,21.0
782,0.2152842879295349,12.0
783,0.3200242519378662,18.0
784,0.26087871193885803,17.0
785,0.28758856654167175,18.0
786,0.19967368245124817,11.0
787,0.2452085316181183,14.0
788,0.24954941868782043,14.0
789,0.2701977491378784,18.0
790,0.225765198469162,12.0
791,0.17392630875110626,8.0
792,0.32486170530319214,14.0
793,0.30276423692703247,17.0
794,0.30706673860549927,19.0
795,0.22793005406856537,12.0
796,0.19782760739326477,12.0
797,0.3760073184967041,19.0
798,0.2492099404335022,14.0
799,0.2595527768135071,17.0
800,0.27002575993537903,16.0
801,0.3164706528186798,17.0
802,0.24458666145801544,15.0
803,0.30861517786979675,18.0
804,0.26618608832359314,17.0
805,0.31990551948547363,22.0
806,0.2528420686721802,13.0
807,0.24912968277931213,16.0
808,0.32690107822418213,22.0
809,0.24098597466945648,16.0
810,0.28121060132980347,16.0
811,0.26128435134887695,15.0
812,0.41497910022735596,23.0
813,0.2975752353668213,21.0
814,0.27239060401916504,15.0
815,0.24120266735553741,9.0
816,0.2143617868423462,11.0
817,0.2439616322517395,17.0
818,0.24393227696418762,15.0
819,0.20887084305286407,10.0
820,0.24583056569099426,15.0
821,0.1647682636976242,6.0
822,0.17791593074798584,10.0
823,0.2848445773124695,18.0
824,0.3388974070549011,17.0
825,0.1846379190683365,12.0
826,0.243941068649292,15.0
827,0.22111256420612335,11.0
828,0.27528369426727295,18.0
829,0.1998915672302246,11.0
830,0.2582501471042633,15.0
831,0.3268142342567444,17.0
832,0.1604861468076706,8.0
833,0.20802664756774902,14.0
834,0.24226878583431244,15.0
835,0.20279823243618011,13.0
836,0.35747721791267395,20.0
837,0.3490411341190338,20.0
838,0.173982173204422,11.0
839,0.29718220233917236,14.0
840,0.1966729462146759,11.0
841,0.17841540277004242,9.0
842,0.2519547939300537,16.0
843,0.19786947965621948,13.0
844,0.20414261519908905,12.0
845,0.20985820889472961,15.0
846,0.2940119802951813,17.0
847,0.21645663678646088,12.0
848,0.18310844898223877,9.0
849,0.39631187915802,21.0
850,0.37610098719596863,20.0
851,0.2722214162349701,13.0
852,0.21988213062286377,12.0
853,0.28155040740966797,16.0
854,0.2186104953289032,15.0
855,0.20896181464195251,12.0
856,0.24431383609771729,15.0
857,0.3883810341358185,23.0
858,0.24462337791919708,14.0
859,0.19403186440467834,10.0
860,0.20954260230064392,10.0
861,0.22014877200126648,12.0
862,0.2628594636917114,16.0
863,0.2532905638217926,15.0
864,0.2668538987636566,15.0
865,0.1931798756122589,12.0
866,0.24364715814590454,12.0
867,0.2726890742778778,15.0
868,0.27327820658683777,14.0
869,0.22625234723091125,16.0
870,0.20938187837600708,8.0
871,0.24655458331108093,14.0
872,0.19940680265426636,12.0
873,0.393259197473526,21.0
874,0.2984054386615753,18.0
875,0.2477966696023941,17.0
876,0.24830788373947144,15.0
877,0.2908228933811188,15.0
878,0.32646673917770386,21.0
879,0.2891823649406433,15.0
880,0.17280244827270508,10.0
881,0.2044529914855957,12.0
882,0.2707487940788269,16.0
883,0.35488107800483704,21.0
884,0.27606767416000366,15.0
885,0.17650212347507477,8.0
886,0.29372307658195496,17.0
887,0.14722350239753723,5.0
888,0.20293764770030975,13.0
889,0.2782176733016968,14.0
890,0.2955029010772705,16.0
891,0.29259607195854187,18.0
892,0.28732651472091675,13.0
893,0.19546450674533844,10.0
894,0.1972368061542511,11.0
895,0.23475715517997742,14.0
896,0.210462749004364,11.0
897,0.3188399374485016,19.0
898,0.278120756149292,15.0
899,0.16488753259181976,9.0
900,0.21836858987808228,12.0
901,0.22754614055156708,9.0
902,0.15529800951480865,7.0
903,0.19949185848236084,12.0
904,0.19053024053573608,10.0
905,0.24078544974327087,16.0
906,0.2774176597595215,15.0
907,0.19471873342990875,11.0
908,0.17767183482646942,11.0
909,0.35841041803359985,18.0
910,0.26293498277664185,14.0
911,0.2896687984466553,18.0
912,0.20430898666381836,14.0
913,0.222044438123703,14.0
914,0.29595470428466797,18.0
915,0.29925161600112915,16.0
916,0.24594704806804657,16.0
917,0.3120085895061493,17.0
918,0.3722114562988281,21.0
919,0.1915694773197174,9.0
920,0.27761566638946533,16.0
921,0.19088876247406006,10.0
922,0.20781108736991882,13.0
923,0.27405881881713867,17.0
924,0.22980637848377228,14.0
925,0.5540110468864441,29.0
926,0.23344242572784424,15.0
927,0.22676745057106018,13.0
928,0.46094590425491333,25.0
929,0.3174609839916229,21.0
930,0.3424326777458191,19.0
931,0.19667989015579224,9.0
932,0.23869305849075317,11.0
933,0.19791507720947266,11.0
