,losses,errors
182,0.6883542537689209,8.0
183,0.6787592172622681,7.0
184,0.7018282413482666,10.0
185,0.7013404369354248,10.0
186,0.6510925889015198,4.0
187,0.701379656791687,11.0
188,0.7163259387016296,10.0
189,0.702843964099884,9.0
190,0.6750174164772034,6.0
191,0.7271004319190979,9.0
192,0.6797038316726685,10.0
193,0.719266951084137,12.0
194,0.716881275177002,8.0
195,0.7026855945587158,10.0
196,0.6893294453620911,12.0
197,0.6952464580535889,9.0
198,0.7132174968719482,11.0
199,0.7023946046829224,9.0
200,0.6894545555114746,11.0
201,0.6813090443611145,7.0
202,0.6836283206939697,9.0
203,0.7123349905014038,11.0
204,0.7201356291770935,13.0
205,0.6793028712272644,6.0
206,0.7099050283432007,10.0
207,0.6833570003509521,9.0
208,0.6984392404556274,10.0
209,0.6991283297538757,9.0
210,0.7092419266700745,10.0
211,0.6905683875083923,8.0
212,0.6914236545562744,11.0
213,0.6904482245445251,9.0
214,0.674922525882721,6.0
215,0.6914663314819336,9.0
216,0.708518385887146,10.0
217,0.6986712217330933,8.0
218,0.7053052186965942,10.0
219,0.7092530727386475,10.0
220,0.7160388827323914,13.0
221,0.6955900192260742,8.0
222,0.6916549205780029,10.0
223,0.6827620267868042,7.0
224,0.6862727403640747,7.0
225,0.6911175847053528,9.0
226,0.7069716453552246,9.0
227,0.7039365768432617,8.0
228,0.7047603726387024,9.0
229,0.7016298770904541,10.0
230,0.6917414665222168,8.0
231,0.706261157989502,12.0
232,0.6859636306762695,9.0
233,0.690380334854126,9.0
234,0.6896377801895142,8.0
235,0.6880440711975098,8.0
236,0.7032076120376587,11.0
237,0.7002840042114258,11.0
238,0.690936267375946,9.0
239,0.6989834904670715,11.0
240,0.7043600678443909,10.0
241,0.7057793140411377,11.0
242,0.6879265308380127,7.0
243,0.6934773325920105,8.0
244,0.6896860599517822,8.0
245,0.6813629865646362,6.0
246,0.6960999965667725,9.0
247,0.6909525990486145,8.0
248,0.6829185485839844,8.0
249,0.6871799230575562,8.0
250,0.6810235381126404,5.0
251,0.6868112683296204,5.0
252,0.7117979526519775,12.0
253,0.7229954600334167,11.0
254,0.6961947679519653,11.0
255,0.6913212537765503,7.0
256,0.7018600106239319,8.0
257,0.6578007340431213,5.0
258,0.6715565323829651,7.0
259,0.6838500499725342,8.0
260,0.7274436950683594,11.0
261,0.681878387928009,9.0
262,0.6701918840408325,7.0
263,0.7017359137535095,10.0
264,0.7102963924407959,11.0
265,0.7271153330802917,12.0
266,0.7446895241737366,11.0
267,0.7281579375267029,12.0
268,0.6897761821746826,8.0
269,0.6919212341308594,7.0
270,0.7138217687606812,12.0
271,0.7266625761985779,13.0
272,0.7139999270439148,12.0
273,0.7258672714233398,13.0
274,0.685065507888794,8.0
275,0.6982952356338501,10.0
276,0.7184871435165405,13.0
277,0.686633825302124,8.0
278,0.6927983164787292,9.0
279,0.6907002329826355,7.0
280,0.6883065700531006,7.0
281,0.6969555616378784,11.0
282,0.6981675624847412,10.0
283,0.7035287618637085,14.0
284,0.6845194697380066,7.0
285,0.6973616480827332,12.0
286,0.6806065440177917,5.0
287,0.7023785710334778,11.0
288,0.6951698660850525,9.0
289,0.691051185131073,9.0
290,0.6864696145057678,7.0
291,0.6781889796257019,6.0
292,0.7018903493881226,9.0
293,0.6872318983078003,8.0
294,0.6973709464073181,11.0
295,0.6707134246826172,5.0
296,0.7081208229064941,12.0
297,0.6795093417167664,6.0
298,0.6788208484649658,7.0
299,0.7058016657829285,12.0
300,0.6996417045593262,7.0
301,0.7002056241035461,9.0
302,0.6826728582382202,9.0
303,0.6972839832305908,11.0
304,0.7103230953216553,11.0
305,0.691465437412262,7.0
306,0.7117099761962891,11.0
307,0.6866560578346252,8.0
308,0.7002446055412292,10.0
309,0.7263291478157043,11.0
310,0.7162292003631592,10.0
311,0.7362086772918701,14.0
312,0.6849858164787292,7.0
313,0.6675514578819275,6.0
314,0.6715646386146545,7.0
315,0.6706026792526245,6.0
316,0.6919745206832886,8.0
317,0.6986719965934753,10.0
318,0.6590257287025452,7.0
319,0.7108132839202881,9.0
320,0.7039170265197754,6.0
321,0.7019810080528259,10.0
322,0.7005650997161865,10.0
323,0.7187396287918091,11.0
324,0.6888763308525085,8.0
325,0.6794928312301636,7.0
326,0.6827425956726074,7.0
327,0.7058420181274414,9.0
328,0.7271391153335571,14.0
329,0.6747837662696838,9.0
330,0.6724436283111572,6.0
331,0.6937882304191589,8.0
332,0.7340809106826782,13.0
333,0.6757862567901611,6.0
334,0.672856867313385,5.0
335,0.6899364590644836,8.0
336,0.6953254342079163,10.0
337,0.7007505297660828,10.0
338,0.7000595927238464,9.0
339,0.7017186880111694,9.0
340,0.7092143893241882,11.0
341,0.667191743850708,5.0
342,0.7170761227607727,12.0
343,0.7119002938270569,11.0
344,0.6687123775482178,5.0
345,0.7101458311080933,12.0
346,0.7047503590583801,10.0
347,0.7166590094566345,11.0
348,0.6996458172798157,10.0
349,0.6906076669692993,9.0
350,0.7103984951972961,12.0
351,0.6797188520431519,10.0
352,0.688919723033905,8.0
353,0.662349283695221,2.0
354,0.6955735683441162,8.0
355,0.6981416344642639,13.0
356,0.7144129276275635,12.0
357,0.7107395529747009,11.0
358,0.6753855347633362,6.0
359,0.6826708912849426,7.0
360,0.694356381893158,10.0
361,0.702446699142456,9.0
362,0.6882517337799072,8.0
363,0.7012374997138977,9.0
364,0.7019288539886475,10.0
365,0.6946722269058228,7.0
366,0.6827152967453003,9.0
367,0.6827318668365479,8.0
368,0.6922986507415771,7.0
369,0.7266464829444885,12.0
370,0.7087817788124084,8.0
371,0.7273592948913574,12.0
372,0.7053523659706116,12.0
373,0.7021903991699219,10.0
374,0.7097507119178772,12.0
375,0.6915093660354614,6.0
376,0.7012867331504822,10.0
377,0.6884624361991882,6.0
378,0.7096202373504639,11.0
379,0.6994835734367371,10.0
380,0.6894684433937073,8.0
381,0.6843534111976624,8.0
382,0.6973218321800232,10.0
383,0.6705329418182373,5.0
384,0.6960299611091614,8.0
385,0.7007234692573547,10.0
386,0.6843629479408264,7.0
387,0.7144268751144409,13.0
388,0.6815950870513916,6.0
389,0.6795743703842163,7.0
390,0.68013596534729,6.0
391,0.6715083122253418,6.0
392,0.7049553394317627,10.0
393,0.662922203540802,5.0
394,0.6794224977493286,6.0
395,0.6887639760971069,10.0
396,0.6818721294403076,7.0
397,0.716070294380188,10.0
398,0.6923669576644897,9.0
399,0.7114055156707764,10.0
400,0.6693311333656311,7.0
401,0.6937133073806763,8.0
402,0.704484224319458,9.0
403,0.7195994257926941,10.0
404,0.6673056483268738,6.0
405,0.715315580368042,10.0
406,0.6902971267700195,9.0
407,0.6914244294166565,9.0
408,0.7040387392044067,10.0
409,0.6712386608123779,7.0
410,0.699080228805542,8.0
411,0.6998369693756104,8.0
412,0.7083691954612732,10.0
413,0.7022815346717834,9.0
414,0.726440966129303,12.0
415,0.6867210268974304,10.0
416,0.6784957051277161,6.0
417,0.6987425088882446,8.0
418,0.7114127278327942,11.0
419,0.6575148105621338,5.0
420,0.7189307808876038,10.0
421,0.6918063163757324,10.0
422,0.6871400475502014,9.0
423,0.6834644079208374,7.0
424,0.6862055659294128,7.0
425,0.6776167154312134,7.0
426,0.7123245000839233,11.0
427,0.72157883644104,12.0
428,0.684127151966095,9.0
429,0.702752947807312,10.0
430,0.6828177571296692,7.0
431,0.6577216982841492,5.0
432,0.657423734664917,4.0
433,0.677293062210083,6.0
434,0.7178336977958679,12.0
435,0.6876933574676514,8.0
436,0.6798810958862305,8.0
437,0.6784318685531616,6.0
438,0.6808288097381592,8.0
439,0.6944521069526672,8.0
440,0.7040793895721436,10.0
441,0.6942994594573975,6.0
442,0.7111144065856934,10.0
443,0.6847148537635803,9.0
444,0.7036817073822021,11.0
445,0.6987850666046143,10.0
446,0.6924498081207275,8.0
447,0.698746383190155,9.0
448,0.7099816799163818,8.0
449,0.7161833047866821,10.0
450,0.6917657256126404,8.0
451,0.6736812591552734,10.0
452,0.6588219404220581,5.0
453,0.6915785074234009,9.0
454,0.7167131900787354,11.0
455,0.6986650824546814,8.0
456,0.6944566369056702,8.0
457,0.7292552590370178,12.0
458,0.6948540210723877,9.0
459,0.6773837208747864,8.0
460,0.6654947996139526,6.0
461,0.6942154169082642,7.0
462,0.6865611672401428,7.0
463,0.701059877872467,10.0
464,0.7186939716339111,11.0
465,0.7082037329673767,12.0
466,0.7081770300865173,11.0
467,0.6940112709999084,8.0
468,0.7166286110877991,11.0
469,0.6867955327033997,9.0
470,0.72714763879776,12.0
471,0.7166330814361572,12.0
472,0.7120112776756287,9.0
473,0.6639039516448975,5.0
474,0.6899126768112183,9.0
475,0.6998506784439087,8.0
476,0.6942964792251587,9.0
477,0.6847836971282959,6.0
478,0.6871536374092102,7.0
479,0.6855977773666382,10.0
480,0.6940839290618896,10.0
481,0.7135675549507141,9.0
482,0.6872456073760986,8.0
483,0.6910721659660339,7.0
484,0.6908997297286987,9.0
485,0.6888800859451294,9.0
486,0.6850626468658447,8.0
487,0.6885141730308533,10.0
488,0.7104106545448303,10.0
489,0.6845704913139343,8.0
490,0.674609363079071,8.0
491,0.6950151920318604,10.0
492,0.691909670829773,9.0
493,0.7132556438446045,11.0
494,0.6684119701385498,7.0
495,0.6932313442230225,7.0
496,0.6868041753768921,6.0
497,0.717910647392273,10.0
498,0.6808702945709229,7.0
499,0.7079642415046692,9.0
500,0.6851015090942383,7.0
501,0.704225480556488,9.0
502,0.6796062588691711,8.0
503,0.7018909454345703,10.0
504,0.7057955861091614,10.0
505,0.6839706897735596,9.0
506,0.7179359793663025,12.0
507,0.6736183762550354,7.0
508,0.6821548938751221,9.0
509,0.7049810886383057,9.0
510,0.7225067019462585,12.0
511,0.702099621295929,10.0
512,0.6876413822174072,9.0
513,0.6660773754119873,7.0
514,0.7291387319564819,12.0
515,0.7093026638031006,9.0
516,0.6896570324897766,9.0
517,0.6683946251869202,6.0
518,0.6607560515403748,4.0
519,0.7009354829788208,11.0
520,0.679116427898407,9.0
521,0.6881404519081116,10.0
522,0.690528154373169,7.0
523,0.6731564998626709,8.0
524,0.7244759202003479,12.0
525,0.6977556943893433,11.0
526,0.6833100914955139,9.0
527,0.7138442993164062,10.0
528,0.6491191387176514,2.0
529,0.7236801981925964,13.0
530,0.6905234456062317,9.0
531,0.7275639772415161,13.0
532,0.7016337513923645,10.0
533,0.6857303380966187,7.0
534,0.7091608047485352,9.0
535,0.7008781433105469,8.0
536,0.7169524431228638,13.0
537,0.6867620944976807,8.0
538,0.6846187114715576,6.0
539,0.6764447093009949,6.0
540,0.7033267021179199,10.0
541,0.6847650408744812,6.0
542,0.6709958910942078,6.0
543,0.6681562662124634,5.0
544,0.6785891056060791,7.0
545,0.6784176826477051,7.0
546,0.719247579574585,12.0
547,0.6978638172149658,8.0
548,0.6520426273345947,5.0
549,0.7055798768997192,8.0
550,0.7011182308197021,10.0
551,0.6807756423950195,8.0
552,0.6975336074829102,11.0
553,0.7406876087188721,13.0
554,0.6960241794586182,10.0
555,0.705662190914154,12.0
556,0.7185876369476318,11.0
557,0.6871357560157776,8.0
558,0.6894477605819702,9.0
559,0.6570245027542114,4.0
560,0.7025159597396851,10.0
561,0.6725000739097595,8.0
562,0.6771851778030396,10.0
563,0.6817166805267334,8.0
564,0.6779856085777283,7.0
565,0.7413911819458008,10.0
566,0.699310839176178,10.0
567,0.6751715540885925,6.0
568,0.687183678150177,9.0
569,0.7243980765342712,11.0
570,0.6731564402580261,9.0
571,0.6788398027420044,7.0
572,0.7131112217903137,11.0
573,0.7179858684539795,10.0
574,0.7465872764587402,14.0
575,0.6718601584434509,10.0
576,0.6616783142089844,8.0
577,0.7001792788505554,5.0
578,0.7069780826568604,6.0
579,0.7143087983131409,11.0
580,0.6746456027030945,6.0
581,0.7060971260070801,11.0
582,0.7238160967826843,7.0
583,0.7359790205955505,9.0
584,0.7039493918418884,9.0
585,0.6915643215179443,8.0
586,0.6716464757919312,7.0
587,0.6846444010734558,6.0
588,0.7175151109695435,11.0
589,0.6941182613372803,9.0
590,0.6776409149169922,5.0
591,0.7259426116943359,13.0
592,0.67546546459198,7.0
593,0.7059631943702698,11.0
594,0.7113931179046631,11.0
595,0.6945976614952087,9.0
596,0.7045830488204956,11.0
597,0.6717068552970886,6.0
598,0.694075345993042,9.0
599,0.6909484267234802,8.0
600,0.6838161945343018,8.0
601,0.7019736766815186,10.0
602,0.689861536026001,9.0
603,0.7129336595535278,12.0
604,0.6965491771697998,10.0
605,0.6891486048698425,9.0
606,0.6914916634559631,8.0
607,0.6858394145965576,8.0
608,0.7102243900299072,9.0
609,0.6891728639602661,8.0
610,0.700890839099884,10.0
611,0.7144365906715393,12.0
612,0.693465530872345,8.0
613,0.6711955666542053,5.0
614,0.7084063291549683,9.0
615,0.6752501726150513,6.0
616,0.7192642688751221,13.0
617,0.6947856545448303,8.0
618,0.6989938616752625,9.0
619,0.6921333074569702,11.0
620,0.7019689083099365,9.0
621,0.6901203989982605,8.0
622,0.6888173818588257,10.0
623,0.694740891456604,9.0
624,0.6800079345703125,6.0
625,0.6910687685012817,8.0
626,0.6895749568939209,7.0
627,0.6917515397071838,9.0
628,0.677249014377594,5.0
629,0.6878848075866699,7.0
630,0.6689247488975525,4.0
631,0.699439287185669,10.0
632,0.7117016315460205,13.0
633,0.7023225426673889,12.0
634,0.6957464814186096,10.0
635,0.7200154662132263,14.0
636,0.6774117350578308,9.0
637,0.685396134853363,8.0
638,0.7021476030349731,8.0
639,0.6899074912071228,8.0
640,0.7115097641944885,11.0
641,0.6833999156951904,8.0
642,0.7124711871147156,10.0
643,0.6756608486175537,4.0
644,0.6927345991134644,7.0
645,0.7195508480072021,13.0
646,0.6888375878334045,7.0
647,0.6588946580886841,6.0
648,0.70778888463974,11.0
649,0.6891629695892334,8.0
650,0.6831395030021667,6.0
651,0.6780422925949097,8.0
652,0.68947833776474,9.0
653,0.6702648997306824,7.0
654,0.6966844201087952,10.0
655,0.6924748420715332,8.0
656,0.7038359642028809,11.0
657,0.7126437425613403,12.0
658,0.693983793258667,9.0
659,0.7065484523773193,11.0
660,0.7010728716850281,9.0
661,0.7037249207496643,13.0
662,0.6939151287078857,10.0
663,0.705585241317749,12.0
664,0.6970574855804443,10.0
665,0.7076339721679688,12.0
666,0.6902773380279541,8.0
667,0.7104832530021667,11.0
668,0.6787489056587219,6.0
669,0.664401113986969,4.0
670,0.7075265645980835,11.0
671,0.6906560063362122,9.0
672,0.7013790011405945,12.0
673,0.7036792039871216,11.0
674,0.7042037844657898,10.0
675,0.7073855996131897,10.0
676,0.6723804473876953,6.0
677,0.7040292620658875,9.0
678,0.7012114524841309,11.0
679,0.6733773350715637,7.0
680,0.6811560392379761,7.0
681,0.6869640350341797,8.0
682,0.6881664991378784,8.0
683,0.6772767305374146,6.0
684,0.6984115839004517,9.0
685,0.7032425403594971,10.0
686,0.6856028437614441,7.0
687,0.7063090205192566,10.0
688,0.7029087543487549,10.0
689,0.6925460696220398,7.0
690,0.710829496383667,11.0
691,0.6966415047645569,9.0
692,0.6802462339401245,9.0
693,0.7065243124961853,9.0
694,0.709414541721344,11.0
695,0.7022152543067932,12.0
696,0.7027122378349304,10.0
697,0.6792765259742737,8.0
698,0.6791231036186218,7.0
699,0.6784701943397522,4.0
700,0.6974141597747803,10.0
701,0.6785104870796204,7.0
702,0.7017732262611389,12.0
703,0.6947581768035889,7.0
704,0.6824083924293518,9.0
705,0.7146265506744385,14.0
706,0.7098836302757263,10.0
707,0.6741191744804382,4.0
708,0.6734567880630493,7.0
709,0.699199914932251,12.0
710,0.6854566931724548,8.0
711,0.6772858500480652,7.0
712,0.6783152222633362,7.0
713,0.6719672083854675,6.0
714,0.7121032476425171,11.0
715,0.7313284873962402,14.0
716,0.6572203636169434,6.0
717,0.6915813684463501,9.0
718,0.6673895716667175,7.0
719,0.668988823890686,8.0
720,0.7245739698410034,10.0
721,0.73122638463974,13.0
722,0.7154512405395508,9.0
723,0.7101727724075317,11.0
724,0.6806161403656006,9.0
725,0.7018692493438721,8.0
726,0.7106253504753113,10.0
727,0.6796725988388062,8.0
728,0.6984431147575378,7.0
729,0.6818791031837463,8.0
730,0.6914226412773132,8.0
731,0.6792137622833252,7.0
732,0.7229388952255249,13.0
733,0.6782047748565674,7.0
734,0.7017698287963867,9.0
735,0.7037366628646851,10.0
736,0.7297055125236511,12.0
737,0.7078055739402771,10.0
738,0.7036806344985962,10.0
739,0.7182309627532959,12.0
740,0.7117018699645996,9.0
741,0.7089188098907471,10.0
742,0.6548442840576172,6.0
743,0.6959047913551331,9.0
744,0.6994822025299072,9.0
745,0.7028636336326599,11.0
746,0.7054612636566162,11.0
747,0.6927801966667175,7.0
748,0.7187163233757019,13.0
749,0.6857579350471497,8.0
750,0.6953085064888,8.0
751,0.6901975274085999,8.0
752,0.6936843395233154,10.0
753,0.706657350063324,13.0
754,0.6894357204437256,8.0
755,0.6823313236236572,6.0
756,0.6958833336830139,10.0
757,0.6770066618919373,6.0
758,0.6917592287063599,9.0
759,0.6892502903938293,7.0
760,0.7037732601165771,11.0
761,0.6959617733955383,10.0
762,0.6947901248931885,7.0
763,0.6884464025497437,10.0
764,0.7090690732002258,11.0
765,0.6992700099945068,10.0
766,0.7007399201393127,10.0
767,0.6889215111732483,10.0
768,0.7099511623382568,11.0
769,0.7029984593391418,11.0
770,0.6879332661628723,7.0
771,0.6916179656982422,10.0
772,0.6827350854873657,5.0
773,0.694525957107544,7.0
774,0.6885406374931335,7.0
775,0.6927281022071838,8.0
776,0.7049955129623413,12.0
777,0.702193021774292,8.0
778,0.7044459581375122,11.0
779,0.7072603106498718,11.0
780,0.6851846575737,7.0
781,0.6943614482879639,9.0
782,0.7014577388763428,9.0
783,0.6917744874954224,7.0
784,0.7033026814460754,10.0
785,0.6905226111412048,9.0
786,0.6924098134040833,10.0
787,0.6836219429969788,9.0
788,0.6961071491241455,11.0
789,0.6964007019996643,9.0
790,0.6880593299865723,7.0
791,0.6958531737327576,8.0
792,0.6972972750663757,10.0
793,0.6786863207817078,8.0
794,0.6848653554916382,8.0
795,0.6884168386459351,9.0
796,0.6831877827644348,6.0
797,0.6944097876548767,8.0
798,0.6848340630531311,9.0
799,0.7002905607223511,9.0
800,0.6847431063652039,6.0
801,0.7178139686584473,12.0
802,0.6971147656440735,9.0
803,0.687914252281189,7.0
804,0.6954275369644165,7.0
805,0.6857153177261353,8.0
806,0.6917484998703003,10.0
807,0.6626352667808533,6.0
808,0.7024353742599487,10.0
809,0.6912791728973389,7.0
810,0.7074452042579651,8.0
811,0.694716215133667,9.0
812,0.7293205261230469,11.0
813,0.717018187046051,13.0
814,0.7019141912460327,12.0
815,0.6832473278045654,8.0
816,0.6831640601158142,7.0
817,0.6884317994117737,9.0
818,0.685962975025177,10.0
819,0.6978786587715149,9.0
820,0.6954399943351746,10.0
821,0.716675341129303,10.0
822,0.6760808229446411,8.0
823,0.6845530271530151,7.0
824,0.7219391465187073,10.0
825,0.6971932649612427,9.0
826,0.6871436238288879,9.0
827,0.6952576637268066,7.0
828,0.7019137740135193,8.0
829,0.6924509406089783,7.0
830,0.6859998106956482,7.0
831,0.6992148160934448,9.0
832,0.7078889608383179,12.0
833,0.6945982575416565,8.0
834,0.6726415157318115,6.0
835,0.7016030550003052,9.0
836,0.6876858472824097,9.0
837,0.7131468057632446,12.0
838,0.6822457909584045,9.0
839,0.6765809059143066,7.0
840,0.7107512950897217,12.0
841,0.6824806928634644,8.0
842,0.6947518587112427,9.0
843,0.6682482361793518,5.0
844,0.7096443176269531,11.0
845,0.6806957721710205,7.0
846,0.6768136620521545,7.0
847,0.6999127268791199,11.0
848,0.689002275466919,6.0
849,0.6982243657112122,11.0
850,0.6814807653427124,8.0
851,0.7193800806999207,11.0
852,0.7045478820800781,9.0
853,0.6919092535972595,11.0
854,0.6956543326377869,8.0
855,0.6951581239700317,9.0
856,0.6625208854675293,4.0
857,0.6748135089874268,7.0
858,0.6960818767547607,8.0
859,0.7127543687820435,11.0
860,0.707968533039093,9.0
861,0.6809231638908386,7.0
862,0.6786112189292908,6.0
863,0.6872814297676086,7.0
864,0.6923078894615173,9.0
865,0.6789476871490479,7.0
866,0.6984677910804749,9.0
867,0.7091305255889893,11.0
868,0.6781518459320068,8.0
869,0.6748173236846924,6.0
870,0.6891400814056396,9.0
871,0.6893427968025208,8.0
872,0.6923245787620544,9.0
873,0.7152423858642578,10.0
874,0.6948667168617249,8.0
875,0.7166442275047302,12.0
876,0.6937530040740967,8.0
877,0.7024020552635193,10.0
878,0.656713604927063,4.0
879,0.7167260646820068,11.0
880,0.693672239780426,8.0
881,0.7230841517448425,12.0
882,0.7037615180015564,11.0
883,0.705518901348114,11.0
884,0.7159096002578735,13.0
885,0.6750890612602234,6.0
886,0.6856370568275452,6.0
887,0.6921783685684204,8.0
888,0.7049358487129211,11.0
889,0.685169517993927,7.0
890,0.6818369030952454,7.0
891,0.6986138820648193,10.0
892,0.691125214099884,8.0
893,0.7104061841964722,10.0
894,0.6963270306587219,10.0
895,0.6726654767990112,7.0
896,0.6825853586196899,6.0
897,0.6990638971328735,9.0
898,0.6962694525718689,12.0
899,0.6801124215126038,6.0
900,0.6879919767379761,7.0
901,0.6822702884674072,6.0
902,0.6945493221282959,8.0
903,0.6984162926673889,8.0
904,0.7016261219978333,10.0
905,0.7091286778450012,13.0
906,0.6905257701873779,9.0
907,0.69643235206604,12.0
908,0.7010082602500916,9.0
909,0.6637610793113708,6.0
910,0.6879211664199829,7.0
911,0.6857032775878906,7.0
912,0.6933040022850037,10.0
913,0.6971408724784851,9.0
914,0.7078074812889099,11.0
915,0.6806774139404297,7.0
916,0.7153646945953369,11.0
917,0.6977238059043884,9.0
918,0.7015340924263,9.0
919,0.6761273145675659,6.0
920,0.7019937038421631,11.0
921,0.6939904689788818,8.0
922,0.6836081743240356,8.0
923,0.6821373701095581,6.0
924,0.6872338056564331,8.0
925,0.6991250514984131,8.0
926,0.6774475574493408,6.0
927,0.6784161329269409,6.0
928,0.6856961846351624,8.0
929,0.7145031690597534,10.0
930,0.6705150008201599,6.0
931,0.7040266990661621,11.0
932,0.6951093673706055,10.0
933,0.6876702308654785,7.0
934,0.7038084864616394,10.0
935,0.678766667842865,7.0
936,0.7086225152015686,10.0
937,0.6566243171691895,5.0
938,0.7229435443878174,12.0
939,0.7081718444824219,10.0
